Numero_Decreto;Data_Decreto;Tipologia;CUP;Capitolo_di_Spesa;Piano_Gestionale;Ministero;Importo_EUR;Documento;Cartella
443;12-11-2021;Decreto Ministreiale;B67H20015780001;7400;5;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000443.12-11-2021.pdf;Decreto ministreiale n_ 443 del 12_11_2021
443;12-11-2021;Decreto Ministreiale;H97H21005650001;7400;5;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000443.12-11-2021.pdf;Decreto ministreiale n_ 443 del 12_11_2021
443;12-11-2021;Decreto Ministreiale;J87C19000370004;7400;5;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000443.12-11-2021.pdf;Decreto ministreiale n_ 443 del 12_11_2021
443;12-11-2021;Decreto Ministreiale;I87B20001100004;7400;5;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000443.12-11-2021.pdf;Decreto ministreiale n_ 443 del 12_11_2021
443;12-11-2021;Decreto Ministreiale;I80J21000060004;7400;5;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000443.12-11-2021.pdf;Decreto ministreiale n_ 443 del 12_11_2021
443;12-11-2021;Decreto Ministreiale;I87B20001090004;7400;5;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000443.12-11-2021.pdf;Decreto ministreiale n_ 443 del 12_11_2021
443;12-11-2021;Decreto Ministreiale;I80J21000010004;7400;5;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000443.12-11-2021.pdf;Decreto ministreiale n_ 443 del 12_11_2021
443;12-11-2021;Decreto Ministreiale;I80J21000020004;7400;5;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000443.12-11-2021.pdf;Decreto ministreiale n_ 443 del 12_11_2021
443;12-11-2021;Decreto Ministreiale;D17H21005490001;7400;5;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000443.12-11-2021.pdf;Decreto ministreiale n_ 443 del 12_11_2021
443;12-11-2021;Decreto Ministreiale;D17H21005500001;7400;5;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000443.12-11-2021.pdf;Decreto ministreiale n_ 443 del 12_11_2021
443;12-11-2021;Decreto Ministreiale;J19J21020260001;7400;5;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000443.12-11-2021.pdf;Decreto ministreiale n_ 443 del 12_11_2021
443;12-11-2021;Decreto Ministreiale;J19J21020270001;7400;5;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000443.12-11-2021.pdf;Decreto ministreiale n_ 443 del 12_11_2021
443;12-11-2021;Decreto Ministreiale;D17H21005510001;7400;5;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000443.12-11-2021.pdf;Decreto ministreiale n_ 443 del 12_11_2021
443;12-11-2021;Decreto Ministreiale;D17H21005520001;7400;5;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000443.12-11-2021.pdf;Decreto ministreiale n_ 443 del 12_11_2021
443;12-11-2021;Decreto Ministreiale;D17H21005530001;7400;5;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000443.12-11-2021.pdf;Decreto ministreiale n_ 443 del 12_11_2021
443;12-11-2021;Decreto Ministreiale;D17H21005540001;7400;5;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000443.12-11-2021.pdf;Decreto ministreiale n_ 443 del 12_11_2021
443;12-11-2021;Decreto Ministreiale;F99J21009810001;7400;5;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000443.12-11-2021.pdf;Decreto ministreiale n_ 443 del 12_11_2021
443;12-11-2021;Decreto Ministreiale;F99J21009820001;7400;5;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000443.12-11-2021.pdf;Decreto ministreiale n_ 443 del 12_11_2021
443;12-11-2021;Decreto Ministreiale;I79J21015680001;7400;5;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000443.12-11-2021.pdf;Decreto ministreiale n_ 443 del 12_11_2021
443;12-11-2021;Decreto Ministreiale;;;;;;Registrazione CdC 443.pdf;Decreto ministreiale n_ 443 del 12_11_2021
448;16-11-2021;Decreto Ministreiale;H11B21006730001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;F31D21000020001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;H11I12000010002;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;B86E05000000004;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;B42B17000130001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;B42G19000140004;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;F40J21000050001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;B44E07000120004;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;F40E19000030008;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;H94I19000130004;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;C91B21006380001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;J81B20001630001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;F91B21005050001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;J91B21002850001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;C91D17000020001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;B61B21004930001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;B61B21004920001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;B60J21000070001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;B67H21009120001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;B61B21004880001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;B67H21009110001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;B61E16000790007;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;F61B19000600007;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;F91B20001110007;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;B46J99000650003;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;D71D18000520001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;H21D18000120001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;F31F19000110001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;H41B05000350001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;B31E20000230001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;D91E20000170001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;J81F19000890001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;E51D20001110001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000448.16-11-2021.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;;;;;;Registrazione CdC 448.pdf;Decreto ministreiale n_ 448 del 16_11_2021
448;16-11-2021;Decreto Ministreiale;;;;;;Registrazione UCB 448.pdf;Decreto ministreiale n_ 448 del 16_11_2021
222;15-07-2022;Decreto Ministro;;7251;;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000222.15-07-2022.pdf;Decreto Ministro n_ 222 del 15_07_2022
222;15-07-2022;Decreto Ministro;;7251;5;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000222.15-07-2022.pdf;Decreto Ministro n_ 222 del 15_07_2022
273;13-09-2022;Decreto Ministro;;;;;;M INF.UFFGAB.REG DECRETI.R.0000273.13-09-2022.pdf;Decreto Ministro n_ 273 del 13_09_2022
;;Decreto Mit;;;;;;DECRETO n. 419 del 28.12.2022.pdf;Decreto MIT-MEF relativo alle concessioni portuali
;;Decreto Modifica;;;;;;Decreto modifica criteri di accesso e riparto 2016.pdf;Decreto modifica criteri di accesso e riparto 2016
11;26-01-2026;Decreto N;J82F25000850001;7013;02;ITOLO;;Comune di Roma - Convenzione prot. n. 7 del 21-01-2026.pdf;Decreto n. 11 del 26 gennaio 2026
11;26-01-2026;Decreto N;J82F25000850001;7013;02;ITOLO;;Comune di Roma - Decreto prot. n. 11 del 26-01-2026.pdf;Decreto n. 11 del 26 gennaio 2026
12;26-01-2026;Decreto N;E79G25000200001;7013;02;ITOLO;;Comune di Ponsacco - Convenzione prot. n. 6 del 21-01-2026.pdf;Decreto n. 12 del 26 gennaio 2026
12;26-01-2026;Decreto N;E79G25000200001;7013;02;ITOLO;;Comune di Ponsacco - Decreto prot. n. 12 del 26-01-2026_0.pdf;Decreto n. 12 del 26 gennaio 2026
13;26-01-2026;Decreto N;J32F26000000001;7013;02;ITOLO;;Comune di Mentana - Convenzione prot. n. 10 del 22-01-2026.pdf;Decreto n. 13 del 26 gennaio 2026
13;26-01-2026;Decreto N;J32F26000000001;7013;02;ITOLO;;Comune di Mentana - Decreto prot. n. 13 del 26-01-2026.pdf;Decreto n. 13 del 26 gennaio 2026
14;26-01-2026;Decreto N;C68E26000000001;7013;02;ITOLO;;Comune di Massa - Convenzione prot n. 5 del 21-01-2026.pdf;Decreto n. 14 del 26 gennaio 2026
14;26-01-2026;Decreto N;C68E26000000001;7013;02;ITOLO;;Comune di Massa - Decreto prot. n. 14 del 26-01-2026.pdf;Decreto n. 14 del 26 gennaio 2026
15;26-01-2026;Decreto N;I37H25001990001;7013;02;ITOLO;;Comune di Lanuvio - Convenzione prot. n. 4 del 21-01-2026.pdf;Decreto n. 15 del 26 gennaio 2026
15;26-01-2026;Decreto N;I37H25001990001;7013;02;ITOLO;;Comune di Lanuvio - Decreto prot. n. 15 del 26-01-2026.pdf;Decreto n. 15 del 26 gennaio 2026
16;26-01-2026;Decreto N;C82F26000010001;7013;02;ITOLO;;Comune di Lamezia Terme - Convenzione prot. n. 3 del 21-01-2026.pdf;Decreto n. 16 del 26 gennaio 2026
16;26-01-2026;Decreto N;C82F26000010001;7013;02;ITOLO;;Comune di Lamezia Terme - Decreto prot. n. 16 del 26-01-2026.pdf;Decreto n. 16 del 26 gennaio 2026
17;26-01-2026;Decreto N;I36C20000030004;7013;02;ITOLO;;Comune di Aviano - Convenzione prot. n. 2 del 21-01-2026.pdf;Decreto n. 17 del 26 gennaio 2026
17;26-01-2026;Decreto N;I36C20000030004;7013;02;ITOLO;;Comune di Aviano - Decreto prot. n. 17 del 26-01-2026.pdf;Decreto n. 17 del 26 gennaio 2026
18;26-01-2026;Decreto N;C64J25000030001;7013;02;ITOLO;;Comune di Tradate - Convenzione prot. n. 9 del 21-01-2026.pdf;Decreto n. 18 del 26 gennaio 2026
18;26-01-2026;Decreto N;C64J25000030001;7013;02;ITOLO;;Comune di Tradate - Decreto prot. n. 18 del 26-01-2026.pdf;Decreto n. 18 del 26 gennaio 2026
19;26-01-2026;Decreto N;D37H25002500001;7013;02;ITOLO;;Comune di Tivoli - Convenzione prot. n. 8 del 21-01-2026.pdf;Decreto n. 19 del 26 gennaio 2026
19;26-01-2026;Decreto N;D37H25002500001;7013;02;ITOLO;;Comune di Tivoli - Decreto prot. n. 19 del 26-01-2026.pdf;Decreto n. 19 del 26 gennaio 2026
28;29-01-2026;Decreto N;B22F25000010001;7013;02;ITOLO;;Comune di Latina - Convenzione prot. n. 21 del 27-01-2026.pdf;Decreto n. 28 del 29 gennaio 2026
28;29-01-2026;Decreto N;B22F25000010001;7013;02;ITOLO;;Comune di Latina - Decreto prot. n. 28 del 29-01-2026.pdf;Decreto n. 28 del 29 gennaio 2026
1;07-12-2017;Decreto N_;;;;;;Decreto n. 1.pdf;Decreto n_ 1 del 07_12_2017
10;06-08-2020;Decreto N_;;;;;;GU_94_II_11-08-20_da pag. 33 a pag. 38.pdf;Decreto N_ 10 del 06_08_2020
10;06-08-2020;Decreto N_;;;;;;I_8243_18-08-20_DECRETO_10.pdf;Decreto N_ 10 del 06_08_2020
10;06-08-2020;Decreto N_;;;;;;I_8243_18-08-20_NOTACOMMISSARIALE.pdf;Decreto N_ 10 del 06_08_2020
11;08-10-2020;Decreto N_;;;;;;GU_II_121_15-10-2020-da pag. 35 a pag. 37.pdf;Decreto N_ 11 del 08_10_2020
11;08-10-2020;Decreto N_;;;;;;I_9959_16-10-20.pdf;Decreto N_ 11 del 08_10_2020
11;08-10-2020;Decreto N_;;;;;;I_9959_16-10-20_DEC-11.pdf;Decreto N_ 11 del 08_10_2020
12;14-01-2021;Decreto N_;;;;;;GU_7_16.01.2021_PARTE_II-57-62.pdf;Decreto N_ 12 del 14_01_2021
12;14-01-2021;Decreto N_;;;;;;I_440_18.01.21.pdf;Decreto N_ 12 del 14_01_2021
12;14-01-2021;Decreto N_;;;;;;I_440_18.01.21_all_dec_12.pdf;Decreto N_ 12 del 14_01_2021
13;19-05-2021;Decreto N_;;;;;;13-GU_II_60_22-05-21.pdf;Decreto N_ 13 del 19_05_2021
13;19-05-2021;Decreto N_;;;;;;I_4522_25.05.21.pdf;Decreto N_ 13 del 19_05_2021
13;19-05-2021;Decreto N_;;;;;;I_4522_25.05.21_DECRETO-ALLEGATO.pdf;Decreto N_ 13 del 19_05_2021
14;26-05-2021;Decreto N_;;;;;;14-GU_II_65_03-06-21.pdf;Decreto N_ 14 del 26_05_2021
14;26-05-2021;Decreto N_;;;;;;I_4799_4.06.21.pdf;Decreto N_ 14 del 26_05_2021
14;26-05-2021;Decreto N_;;;;;;I_4799_4.06.21_DECRETO-ALLEGATO.pdf;Decreto N_ 14 del 26_05_2021
15;09-09-2021;Decreto N_;;;;;;15-GU_II_109_14-09-21.pdf;Decreto N_ 15 del 09_09_2021
15;09-09-2021;Decreto N_;;;;;;I_7589_15.09.21.pdf;Decreto N_ 15 del 09_09_2021
15;09-09-2021;Decreto N_;;;;;;I_7589_15.09.21_ALL_DECRETO_15.pdf;Decreto N_ 15 del 09_09_2021
151;24-07-2025;Decreto N_;;;;;;D.D.  n. 112.pdf;Decreto n_ 151 del 24_07_2025
151;24-07-2025;Decreto N_;;;;;;D.D. 151 del 24.07.2025.pdf;Decreto n_ 151 del 24_07_2025
151;24-07-2025;Decreto N_;;;;;;D.D. n. 77_0.pdf;Decreto n_ 151 del 24_07_2025
151;24-07-2025;Decreto N_;;;;;;DD n.12_2024 Aggiornamento elenco Commissari.pdf;Decreto n_ 151 del 24_07_2025
151;24-07-2025;Decreto N_;;;;;;DD n.272 aggiornamento elenco commissari.pdf;Decreto n_ 151 del 24_07_2025
151;24-07-2025;Decreto N_;;;;;;DD n.320.pdf;Decreto n_ 151 del 24_07_2025
151;24-07-2025;Decreto N_;;;;;;decreto n. 41 del 13.03.2025 -Aggiornamento Elenco Commissari.pdf;Decreto n_ 151 del 24_07_2025
151;24-07-2025;Decreto N_;;;;;;dm n.200 aggiornamento elenco commissari.pdf;Decreto n_ 151 del 24_07_2025
16;21-10-2022;Decreto N_;;;;;;16-GU_II_124_22-10-22.pdf;Decreto n_ 16 del 21_10_2022
16;21-10-2022;Decreto N_;;;;;;I_11201_24.10.22_ALL_DECRETO 16_0.pdf;Decreto n_ 16 del 21_10_2022
17;21-10-2022;Decreto N_;;;;;;16 e 17-GU_II_124_22-10-22.pdf;Decreto n_ 17 del 21_10_2022
17;21-10-2022;Decreto N_;;;;;;I_11200_25.10.22_ALL_DECRETO_17.pdf;Decreto n_ 17 del 21_10_2022
18;11-11-2022;Decreto N_;;;;;;18_19_20  e 21-GU_II_133_15-11-22.pdf;Decreto n_ 18 del 11_11_2022
18;11-11-2022;Decreto N_;;;;;;I_12265_16.11.22_ALL_DEC_18_0.pdf;Decreto n_ 18 del 11_11_2022
19;11-11-2022;Decreto N_;;;;;;12264_16.11.22_ALL_DECRETO.pdf;Decreto n_ 19 del 11_11_2022
19;11-11-2022;Decreto N_;;;;;;18_19_20  e 21-GU_II_133_15-11-22_0.pdf;Decreto n_ 19 del 11_11_2022
2;01-03-2018;Decreto N_;;;;;;Decreto N. 2.pdf;Decreto n_ 2 del 01_03_2018
20;11-11-2022;Decreto N_;;;;;;18_19_20  e 21-GU_II_133_15-11-22_1.pdf;Decreto n_ 20 del 11_11_2022
20;11-11-2022;Decreto N_;;;;;;I_12263_16.11.22_ALL_DECRETO.pdf;Decreto n_ 20 del 11_11_2022
21;11-11-2022;Decreto N_;;;;;;18_19_20  e 21-GU_II_133_15-11-22_2.pdf;Decreto n_ 21 del 11_11_2022
21;11-11-2022;Decreto N_;;;;;;I_12256_16.11.22_ALL_DECRETO.pdf;Decreto n_ 21 del 11_11_2022
215;13-07-2022;Decreto N_;;;;;;Allegato A LG PREZZARI REGIONALI.pdf;Decreto n_ 215 del 13-07-2022
215;13-07-2022;Decreto N_;;;;;;DM 215 2022 M_INFR.GABINETTO.REG_DECRETI(R).0000215.13-07-2022.pdf;Decreto n_ 215 del 13-07-2022
22;14-11-2022;Decreto N_;;;;;;22-GU_II_134_17-11-22.pdf;Decreto n_ 22 del 14_11_2022
22;14-11-2022;Decreto N_;;;;;;I_12414_18.11.22_ALL_DECRETO.pdf;Decreto n_ 22 del 14_11_2022
23017;01-08-2023;Decreto N_;;;;;;M_INFR.URBANEDIL.REGISTRO UFFICIALE(U).0023017.01-08-2023.pdf;Decreto n_ 23017 del 01_08_2023
241;28-07-2022;Decreto N_;;7006;;;;DM 241 28 07 2022 MOD PIATT ART 26 COMMA 4 LETT B) DL 50 2022 M_INFR.GABINETTO.REG_DECRETI(R).0.pdf;Decreto n_ 241 del 28-07-2022
260;24-10-2023;Decreto N_;;;;;;atto_aggiuntivo_convenzione_ENAC_SEA_2001_signed__1_.pdf;Decreto n_ 260 del 24 ottobre 2023
260;24-10-2023;Decreto N_;;;;;;M_INFR.GABINETTO.REG_DECRETI(R).0000260.24-10-2023.pdf;Decreto n_ 260 del 24 ottobre 2023
3;09-04-2018;Decreto N_;;;;;;decreto-del-commissario-per-adeguamento-viabilità-provincia-di-belluno.pdf;Decreto n_ 3 del 09_04_2018
3498;27-03-2018;Decreto N_;;;;;;DECRETO N. 3498 DEL 27.3.2018.pdf;Decreto n_ 3498 del 27 marzo 2018
4;05-09-2018;Decreto N_;;;;;;Decreto n. 4.pdf;Decreto N_ 4 del 05_09_2018
48;15-02-2018;Decreto N_;;;;;;Decreto Ministeriale n. 48 del 15.2.2018.pdf;Decreto n_ 48 del 15 febbraio 2018
5;30-01-2019;Decreto N_;;;;;;Decreto n. 5.pdf;Decreto n_ 5 del 30_01_2019
6;18-04-2019;Decreto N_;;;;;;Decreto  6_0.pdf;Decreto n_ 6 del 18_04_2019
7;14-01-2020;Decreto N_;;;;;;Decreto n 7 del 14-01-2020.pdf;Decreto n_ 7 del 14_01_2020
8;04-06-2020;Decreto N_;;;;;;Decreto_nr._8_del_04giu20-_V_stralcio_di_Piano.pdf;Decreto N_ 8 del 04_06_2020
9;01-07-2020;Decreto N_;;;;;;Decreto 9 del 01-07-2020 sesto stralcio.pdf;Decreto N_ 9 del 01_07_2020
176;27-10-2020;Decreto N_176;;;;;;dd.176 monte.car_.pdf;Decreto n_176 del 27 ottobre 2020
176;27-10-2020;Decreto N_176;;;;;;dd.34 monte.car_.pdf;Decreto n_176 del 27 ottobre 2020
189;13-11-2020;Decreto N_189;;;;;;decreto numero 189 del 13 novembre 2020 protocollato.pdf;Decreto n_189 del 13 Novembre 2020
12047;30-04-2020;Decreto Numero;;;;;;M_DIP.MOT_.REGISTRO UFFICIALE(U).0012047.30-04-2020.pdf;Decreto numero 12047 del 30_04_2020
128;25-03-2020;Decreto Numero;;;;;;M_INFR.GABINETTO.REG_DECRETI(R).0000128.25-03-2020-1.pdf;Decreto numero 128 del 25_3_2020 - anno 2019
131;22-07-2020;Decreto Numero;;;;;;111.pdf;Decreto numero 131 del 22 luglio 2020
131;22-07-2020;Decreto Numero;;;;;;AZALEA 87 proroga.pdf;Decreto numero 131 del 22 luglio 2020
131;22-07-2020;Decreto Numero;;;;;;dd 131.pdf;Decreto numero 131 del 22 luglio 2020
131;22-07-2020;Decreto Numero;;;;;;dd 74.pdf;Decreto numero 131 del 22 luglio 2020
144;18-05-2016;Decreto Numero;;;;;;Decreto_numero_144_18-5-2016.pdf;Decreto numero 144 del 18_5_2016
144;18-05-2016;Decreto Numero;;;;;;Decreto_numero_144_18-5-2016_Allegato_Tecnico.pdf;Decreto numero 144 del 18_5_2016
270;29-11-2023;Decreto Numero;;;;;;Astanova dd n.203.pdf;Decreto numero 270 del 29 novembre 2023
270;29-11-2023;Decreto Numero;;;;;;Astranova dd .n.190.pdf;Decreto numero 270 del 29 novembre 2023
270;29-11-2023;Decreto Numero;;;;;;Astranova DM 270.pdf;Decreto numero 270 del 29 novembre 2023
270;29-11-2023;Decreto Numero;;;;;;dd n.3 Astranova sospensione commissariamento.pdf;Decreto numero 270 del 29 novembre 2023
270;29-11-2023;Decreto Numero;;;;;;DD. 72 nomina Astranova.pdf;Decreto numero 270 del 29 novembre 2023
350;31-12-2025;Decreto Numero;;;;;;D.D. n. 350 - Volante Prima  sostituzione C.L.pdf;Decreto numero 350 del del 31 dicembre 2025
350;31-12-2025;Decreto Numero;;;;;;D.D. n.137 Volante Prima.pdf;Decreto numero 350 del del 31 dicembre 2025
350;31-12-2025;Decreto Numero;;;;;;dd 15 Volante prima.pdf;Decreto numero 350 del del 31 dicembre 2025
350;31-12-2025;Decreto Numero;;;;;;DD n.6 VOLANTE PRIMA proroga.pdf;Decreto numero 350 del del 31 dicembre 2025
351;31-12-2025;Decreto Numero;;;;;;D.D. n. 138 Volante Seconda.pdf;Decreto numero 351 del 31 dicembre 2025
351;31-12-2025;Decreto Numero;;;;;;D.D. n. 351 - Volante Seconda  sostituzione C.L.pdf;Decreto numero 351 del 31 dicembre 2025
351;31-12-2025;Decreto Numero;;;;;;dd 16 Volante Seconda.pdf;Decreto numero 351 del 31 dicembre 2025
351;31-12-2025;Decreto Numero;;;;;;DD n. 7 VOLANTE SECONDA proroga.pdf;Decreto numero 351 del 31 dicembre 2025
352;31-12-2025;Decreto Numero;;;;;;D.D. n. 352 - Volante Terza sostituzione C.L.pdf;Decreto numero 352 del 31 dicembre 2025
352;31-12-2025;Decreto Numero;;;;;;D.D. n.139 Volante Terza.pdf;Decreto numero 352 del 31 dicembre 2025
352;31-12-2025;Decreto Numero;;;;;;dd 17 VOLANTE TERZA.pdf;Decreto numero 352 del 31 dicembre 2025
352;31-12-2025;Decreto Numero;;;;;;DD n. 8 VOLANTE TERZA proroga.pdf;Decreto numero 352 del 31 dicembre 2025
366;24-09-2021;Decreto Numero;;;;;;DM 366-2021 buono veicoli sicuri.pdf;decreto numero 366 del 24 settembre 2021
4;12-01-2022;Decreto Numero;;;;;;ANTISSA proroga.pdf;Decreto numero 4 del 12 gennaio 2022
4;12-01-2022;Decreto Numero;;;;;;Coop. Antissa proroga.pdf;Decreto numero 4 del 12 gennaio 2022
4;12-01-2022;Decreto Numero;;;;;;D.D. n.222 Antissa proroga.pdf;Decreto numero 4 del 12 gennaio 2022
4;12-01-2022;Decreto Numero;;;;;;dd 108.pdf;Decreto numero 4 del 12 gennaio 2022
4;12-01-2022;Decreto Numero;;;;;;dd n.4 Antissa nomina C.L..pdf;Decreto numero 4 del 12 gennaio 2022
4;31-01-2023;Decreto Numero;;;;;;Decreto_numero_4 _del_31_01_2023.pdf;Decreto numero 4 del 31_01_2023
52;09-03-2023;Decreto Numero;;;;;;M_INFR.GABINETTO.REG_DECRETI(R).0000052.09-03-2023.pdf;Decreto numero 52 del 9_03_2023
65;04-05-2023;Decreto Numero;;;;;;DD 65.04-05-2023 Aggiornamento Elenco Commissari + Avviso.pdf;Decreto numero 65 del 4 maggio 2023
66;23-10-2014;Decreto Numero;;;;;;D.D. n.1472 Pietro Nenni.pdf;Decreto numero 66 del 23 ottobre 2014
66;23-10-2014;Decreto Numero;;;;;;D.D. n.3511 Pietro Nenni.pdf;Decreto numero 66 del 23 ottobre 2014
66;23-10-2014;Decreto Numero;;;;;;D.D. n.66 Pietro Nenni.pdf;Decreto numero 66 del 23 ottobre 2014
